Score, Predict
0.00, 0.15
0.62, 0.64
1.00, 1.00
0.78, 1.00
1.00, 0.98
0.75, 1.00
0.00, 0.10
1.00, 0.98
1.00, 0.99
0.71, 0.99
1.00, 1.00
1.00, 1.00
0.67, 0.98
0.78, 0.73
1.00, 0.99
1.00, 1.00
0.78, 1.00
1.00, 1.00
0.00, 0.11
0.78, 1.00
1.00, 0.99
0.89, 1.00
1.00, 1.00
1.00, 1.00
1.00, 0.98
0.89, 0.99
0.89, 0.99
1.00, 0.99
1.00, 1.00
0.14, 1.00
1.00, 1.00
1.00, 0.28
0.56, 0.28
1.00, 1.00
0.38, 0.99
0.43, 0.99
1.00, 1.00
0.71, 1.00
0.11, 0.44
1.00, 0.98
1.00, 0.99
0.10, 0.95
0.90, 1.00
1.00, 0.99
0.90, 1.00
1.00, 1.00
0.43, 0.95
0.71, 1.00
0.71, 0.98
1.00, 1.00
0.88, 1.00
0.00, 0.19
0.10, 0.31
1.00, 1.00
0.78, 0.99
1.00, 1.00
1.00, 1.00
1.00, 1.00
0.56, 1.00
0.56, 0.98
0.00, 0.12
0.29, 0.33
1.00, 1.00
1.00, 1.00
1.00, 1.00
0.20, 1.00
1.00, 1.00
0.43, 0.36
0.62, 0.99
1.00, 1.00
0.78, 0.98
0.90, 1.00
1.00, 1.00
0.60, 0.98
0.90, 0.95
0.10, 0.57
1.00, 1.00
0.78, 0.93
0.89, 1.00
1.00, 0.99
1.00, 1.00
0.90, 0.99
1.00, 0.99
0.57, 0.16
1.00, 1.00
0.89, 1.00
1.00, 1.00
0.80, 0.97
0.00, 0.11
1.00, 1.00
0.90, 0.44
0.12, 0.97
0.88, 0.98
1.00, 1.00
0.44, 0.99
1.00, 1.00
1.00, 1.00
1.00, 0.85
1.00, 1.00
0.00, 0.14
0.14, 0.61
0.25, 0.96
0.71, 1.00
1.00, 1.00
1.00, 1.00
1.00, 1.00
0.00, 0.99
1.00, 1.00
1.00, 1.00
0.90, 1.00
0.86, 0.98
1.00, 1.00
0.00, 0.98
0.12, 0.99
0.71, 0.68
1.00, 1.00
0.11, 1.00
0.88, 1.00
0.14, 0.99
0.00, 0.13
0.00, 0.83
1.00, 1.00
0.00, 0.20
0.00, 0.37
0.86, 1.00
0.00, 0.58
1.00, 0.99
0.00, 0.14
0.00, 0.15
0.22, 0.49
1.00, 1.00
1.00, 1.00
0.67, 1.00
0.56, 1.00
0.00, 0.17
0.90, 1.00
1.00, 1.00
1.00, 1.00
0.00, 0.11
0.57, 1.00
1.00, 1.00
0.33, 0.99
1.00, 1.00
0.43, 0.71
0.88, 1.00
1.00, 1.00
1.00, 1.00
0.00, 0.64
0.88, 1.00
1.00, 0.99
1.00, 1.00
1.00, 0.99
0.78, 0.91
1.00, 1.00
1.00, 0.98
1.00, 1.00
1.00, 1.00
0.14, 0.11
1.00, 1.00
1.00, 0.42
1.00, 1.00
1.00, 1.00
0.00, 0.19
0.00, 0.99
0.86, 1.00
0.86, 0.99
0.43, 0.98
1.00, 0.99
1.00, 1.00
0.86, 0.93
1.00, 0.50
1.00, 1.00
0.00, 0.48
0.90, 1.00
0.78, 1.00
1.00, 1.00
1.00, 1.00
1.00, 1.00
0.56, 1.00
1.00, 1.00
1.00, 1.00
0.86, 0.98
1.00, 1.00
0.88, 1.00
1.00, 0.99
1.00, 1.00
0.71, 1.00
1.00, 1.00
0.30, 0.08
1.00, 1.00
0.00, 0.14
0.00, 0.14
0.00, 0.14
1.00, 1.00
1.00, 0.66
0.44, 0.23
0.89, 1.00
1.00, 0.99
1.00, 0.99
0.88, 0.99
0.40, 1.00
1.00, 1.00
0.00, 0.53
1.00, 1.00
1.00, 1.00
0.25, 1.00
0.00, 0.12
0.89, 1.00
1.00, 1.00
1.00, 1.00
1.00, 1.00
0.75, 0.78
0.00, 1.00
0.29, 0.17
0.88, 1.00
0.75, 1.00
0.44, 1.00
0.00, 0.95
0.00, 0.94
0.00, 0.37
1.00, 1.00
1.00, 0.99
0.25, 1.00
1.00, 0.99
0.89, 0.98
0.38, 0.99
1.00, 1.00
1.00, 1.00
1.00, 0.34
0.12, 0.13
0.00, 0.47
1.00, 1.00
0.80, 1.00
1.00, 1.00
1.00, 1.00
1.00, 1.00
1.00, 1.00
0.71, 1.00
0.86, 1.00
0.00, 0.25
1.00, 1.00
1.00, 0.99
0.00, 0.17
1.00, 1.00
1.00, 1.00
0.00, 0.35
1.00, 1.00
1.00, 0.99
1.00, 0.95
1.00, 1.00
0.00, 0.98
0.00, 0.17
1.00, 0.99
0.62, 1.00
1.00, 0.98
0.90, 1.00
1.00, 0.98
0.30, 0.08
0.00, 0.21
0.44, 0.62
0.78, 1.00
1.00, 1.00
0.50, 0.17
1.00, 1.00
0.78, 1.00
1.00, 0.99
1.00, 1.00
1.00, 1.00
0.71, 1.00
1.00, 1.00
0.71, 1.00
1.00, 0.99
0.25, 0.87
0.40, 1.00
0.38, 0.30
0.88, 1.00
0.71, 1.00
0.86, 0.99
0.78, 0.56
1.00, 1.00
0.12, 0.21
0.00, 0.23
0.80, 0.99
0.60, 1.00
1.00, 1.00
0.86, 1.00
1.00, 1.00
1.00, 1.00
0.86, 0.99
0.80, 1.00
0.00, 0.11
0.89, 1.00
0.80, 1.00
0.75, 0.98
0.62, 0.25
1.00, 0.99
1.00, 1.00
0.88, 1.00
0.00, 0.23
0.86, 0.26
0.67, 1.00
0.00, 0.22
1.00, 1.00
1.00, 1.00
1.00, 1.00
0.00, 0.99
1.00, 1.00
1.00, 1.00
0.30, 0.15
1.00, 0.99
0.00, 0.07
0.60, 0.99
0.25, 0.27
1.00, 1.00
0.40, 1.00
0.25, 0.54
1.00, 0.98
1.00, 1.00
1.00, 1.00
0.86, 1.00
