Score, Predict
1.00, 0.58
0.86, 0.58
0.78, 0.58
0.88, 0.58
0.00, 0.58
0.00, 0.58
1.00, 0.58
0.50, 0.58
0.30, 0.58
0.00, 0.58
1.00, 0.58
0.50, 0.58
0.90, 0.58
0.62, 0.58
1.00, 0.58
0.38, 0.58
1.00, 0.68
0.62, 0.66
0.50, 0.70
1.00, 0.69
1.00, 0.69
1.00, 0.69
1.00, 0.68
0.90, 0.72
0.00, 0.70
1.00, 0.66
1.00, 0.66
1.00, 0.66
0.89, 0.71
1.00, 0.70
0.00, 0.69
0.70, 0.71
1.00, 1.00
0.56, 1.00
0.89, 1.00
0.90, 1.00
0.14, 1.00
1.00, 1.00
1.00, 1.00
0.86, 1.00
1.00, 1.00
1.00, 1.00
0.80, 1.00
0.25, 1.00
1.00, 1.00
0.29, 1.00
1.00, 1.00
0.57, 1.00
0.78, 1.00
1.00, 1.00
1.00, 1.00
0.12, 1.00
1.00, 1.00
0.12, 1.00
1.00, 1.00
0.20, 1.00
0.70, 1.00
0.00, 1.00
0.44, 1.00
1.00, 1.00
1.00, 1.00
1.00, 1.00
0.88, 1.00
0.90, 1.00
1.00, 1.00
1.00, 1.00
1.00, 1.00
0.10, 1.00
0.20, 1.00
0.25, 1.00
0.86, 1.00
1.00, 1.00
0.70, 1.00
0.10, 1.00
1.00, 1.00
0.14, 1.00
1.00, 1.00
0.88, 1.00
1.00, 1.00
0.00, 1.00
0.67, 1.00
1.00, 1.00
1.00, 1.00
1.00, 1.00
0.62, 1.00
0.60, 1.00
0.88, 1.00
0.00, 1.00
1.00, 1.00
1.00, 1.00
1.00, 1.00
0.86, 1.00
0.89, 1.00
1.00, 1.00
0.80, 1.00
1.00, 1.00
0.86, 1.00
1.00, 1.00
0.57, 1.00
0.88, 1.00
0.10, 1.00
0.67, 1.00
1.00, 1.00
1.00, 1.00
1.00, 1.00
0.12, 1.00
1.00, 1.00
1.00, 1.00
1.00, 1.00
1.00, 1.00
0.00, 1.00
0.33, 1.00
1.00, 1.00
0.00, 1.00
1.00, 1.00
0.67, 1.00
